pnum,firm,performance,inv_num,avg_similarity
6635575,AMAT,10,"['05356722-2', '06171973-2', '05812403-2', '06255222-3']",
6635573,AMAT,3,"['04933743-2', '06383941-1', '06635573-1']",
6635157,AMAT,10,"['03923559-1', '05171412-2', '05466626-4', '05401319-2', '05540824-4', '06258220-11', '06254760-3', '06182376-1', '05632873-1', '06258220-5', '05658442-4', '05129994-5', '05916369-2', '05003266-2', '04581815-1', '05604376-3']",
6635144,AMAT,5,"['06143078-2', '04940508-1', '06635144-1']",
6635115,AMAT,3,"['05844195-2', '06152070-2', '04937206-2', '05855681-8']",
6634313,AMAT,2,"['06634313-4', '06634313-5', '04882129-2', '05187454-2', '04872947-6']",
6633391,AMAT,11,"['06423644-2', '06025916-2']",
6633076,AMAT,3,"['06070551-5', '06436303-3', '06511922-6', '06245690-3', '06143078-2', '06447651-5']",
6694915,AMAT,1,"['04456800-1', '05178739-1', '05801386-1']",
6633046,AMAT,1,"['06633046-3', '06633046-2', '06633046-4', '04690604-6']",
6632726,AMAT,0,"['05508067-2', '05456757-1']",
6632735,AMAT,4,"['05158644-1', '05885751-2', '05260236-2', '06593247-9', '06054379-4', '06245690-3', '06632735-10', '06303523-8', '06593247-1', '05968324-4', '06245690-4']",
6632478,AMAT,26,"['05356722-2', '06171973-2', '06340628-3', '05812403-2', '06255222-3']",
6632321,AMAT,2,"['06037265-1', '06074954-2', '06074954-1']",
6632124,AMAT,4,"['06159073-1', '06159073-3', '06000415-2', '03933860-1', '05292399-2', '04953982-2', '05256599-2', '06506097-4', '06299741-2']",
6629881,AMAT,2,"['06629881-4', '06241593-3', '05292399-2', '05256599-2']",
6628381,AMAT,2,"['05900981-4', '06628381-2']",
6627904,AMAT,0,"['06627904-3', '06627904-1', '04578932-1']",
6627886,AMAT,3,"['06201240-3', '05216479-1']",
6627542,AMAT,7,"['05072288-2', '05989623-2', '05365111-1', '06362099-1']",
6627532,AMAT,57,"['05356722-2', '06171973-2', '06054379-4', '05812403-2', '06054379-3', '06255222-3', '05968324-4', '06245690-4']",
6627056,AMAT,1,"['05516403-2', '06143140-1']",
6627050,AMAT,5,"['05329179-1', '05685960-1', '04223586-1', '05622608-2', '05257359-3']",
6626744,AMAT,15,"['04149640-1', '05549644-6', '05530865-2']",
6701259,AMAT,23,"['06701259-1', '06701259-2']",
6626476,AMAT,0,"['05957751-1', '06626476-2']",
6625513,AMAT,8,"['06244931-2', '06085688-1', '06466895-2']",
6625497,AMAT,41,"['06150664-1', '04937206-2']",
6625003,AMAT,3,"['05629653-1', '05818682-1', '05288415-2', '05242860-2']",
6624064,AMAT,15,"['05837058-2', '05201990-3', '06070551-2']",
6623605,AMAT,1,"['06623605-1', '06623605-2']",
6623596,AMAT,3,"['05021121-1', '05187454-5', '05722668-2', '05187454-2', '05350479-3', '04872947-6', '05437757-1', '05965035-1']",
6623595,AMAT,1,"['05373734-1', '06352081-5', '05904778-2', '05423918-3']",
6693050,AMAT,10,"['05083865-3', '06364958-2', '06372666-4', '06635144-1']",
6623334,AMAT,7,"['04953982-2', '05761023-5']",
6620956,AMAT,10,"['04479831-2', '05072288-2']",
6620723,AMAT,72,"['05201990-4', '06551929-3']",
6620670,AMAT,50,"['06022793-2', '06620670-1', '05072288-2', '06063196-1']",
6620575,AMAT,4,"['04933743-2', '06235643-5']",
6620296,AMAT,1,"['05282081-2', '04967061-5', '05907220-2', '06620296-2', '05178739-2', '05948986-1', '06152074-1', '04701374-2']",
6620289,AMAT,0,"['06080529-6', '05540824-3', '05423918-3']",
6620250,AMAT,0,"['05985759-7', '06620250-2', '06034000-2']",
6693030,AMAT,5,"['05072288-2', '04717461-6', '05827785-2']",
6620027,AMAT,3,"['06620027-1', '05292399-2', '06146259-4', '05256599-2', '05814562-2']",
6618265,AMAT,0,"['05589003-2', '06024393-4']",
6617794,AMAT,2,"['06566272-1', '04456800-1', '05178739-1', '06599842-2', '05801386-1']",
6617594,AMAT,0,"['06545267-1', '06583018-1', '06617594-1']",
6617224,AMAT,2,"['06617224-1', '06617224-2']",
6617553,AMAT,2,"['06617553-2', '06066836-2', '05587428-4']",
6617266,AMAT,3,"['06475854-2', '05811356-2', '05709772-4']",
6617178,AMAT,2,"['05990000-4', '06115281-1']",
6616973,AMAT,1,"['04928261-1', '05520969-2']",
6692903,AMAT,8,"['06120608-3', '06265318-3', '06692903-1', '05702530-2', '05545289-2', '05174856-1', '06680164-2']",
6616767,AMAT,8,"['05454903-2', '05633073-4', '05083865-3', '04824624-1', '05846332-7']",
6614181,AMAT,9,"['05904170-1', '05812403-2', '06255222-3']",
6613691,AMAT,3,"['04808259-2', '05296094-1', '05965035-3', '05965035-1', '05837058-3']",
6613689,AMAT,9,"['05674321-1', '05296094-1', '06403491-1', '06451703-4', '06326307-4']",
6613682,AMAT,5,"['04933743-2', '06599842-2', '06074954-1']",
6692648,AMAT,2,"['05174856-1', '06692648-2']",
6613214,AMAT,6,"['05632873-1', '05604376-3']",
6613200,AMAT,15,"['06074546-1', '05761023-5', '06299741-2']",
6612914,AMAT,2,"['06217429-1', '06033290-1']",
6612014,AMAT,1,"['06357770-5', '06517130-1', '05540824-4', '05632873-1']",
6610374,AMAT,3,"['04698104-2', '06294219-3', '05271972-2', '05441768-5', '04181564-2', '06294219-4']",
6610354,AMAT,1,"['03892973-3', '04872947-3', '05788778-1', '06172322-5', '05441768-5', '04181564-2']",
6610191,AMAT,1,"['06113771-3', '06113771-2', '04361641-3']",
6610189,AMAT,4,"['06050506-5', '04933304-1', '05108951-4', '05879523-1']",
6610184,AMAT,8,"['05622608-2', '05989623-2', '05467220-1']",
6692617,AMAT,6,"['05685960-1', '05622608-2', '05467220-1']",
6608920,AMAT,9,"['06150664-1', '06608920-2']",
6608495,AMAT,6,"['04854727-2', '06025916-2', '06608495-2']",
6607976,AMAT,84,"['06110530-5', '05072288-2', '04842683-6', '04717461-6', '06110530-2', '06498091-3']",
6607675,AMAT,5,"['06153530-3', '06455431-2', '06080529-7', '05423918-3']",
6607640,AMAT,1,"['06177350-1', '06235163-1', '05622608-2', '05668055-2']",
6607634,AMAT,0,"['05462080-1', '05423918-3']",
6607422,AMAT,10,"['06159073-1', '06159073-3']",
6691719,AMAT,2,"['06357770-5', '06517130-1']",
6605531,AMAT,0,"['05072288-2', '04769785-1', '06605531-2']",
6605394,AMAT,10,"['06605394-2', '05023164-5']",
6605319,AMAT,3,"['04933743-2', '03870826-2', '05957648-1', '06605319-2']",
6605197,AMAT,14,"['04479831-2', '05622608-2', '05257359-3']",
6603873,AMAT,2,"['06072897-1', '05692510-1']",
6603538,AMAT,10,"['06423644-2', '06025916-2']",
6603269,AMAT,3,"['05171412-2', '06364954-4', '06026762-1', '05985033-2', '04714536-4', '04872947-5', '05650052-1', '05968276-2']",
6602806,AMAT,8,"['05356722-2', '06602806-2', '06171973-2', '05812403-2', '06255222-3']",
6602770,AMAT,0,"['06303480-1', '06303480-2', '05271264-1']",
6690986,AMAT,5,"['06633046-3', '06633046-2', '06633046-4', '04690604-6']",
6602434,AMAT,13,"['04808259-2', '06380096-1', '05296094-1', '05965035-3', '05837058-3']",
6602724,AMAT,21,"['05292399-2', '05256599-2']",
6599842,AMAT,1,"['04933743-2', '06491835-4', '06599842-2']",
6602114,AMAT,7,"['06602114-1', '05762544-1']",
6599437,AMAT,3,"['04933743-2', '06383941-1', '06599437-3', '06551941-3']",
6599574,AMAT,4,"['05188704-3', '06399489-3', '05356722-2', '06090206-3', '05812403-2', '05994209-3', '06300255-1']",
6599399,AMAT,6,"['05365111-1', '05467220-1']",
6599402,AMAT,3,"['06416647-4', '05810931-1', '06258220-5', '05129994-5', '04394700-1', '05604376-3']",
6689930,AMAT,4,"['06193802-1', '05158644-1', '05496142-1', '06041734-1', '04646740-3']",
6599368,AMAT,1,"['06182376-1', '05003266-2']",
6599076,AMAT,1,"['05186594-4', '04017890-1', '05186594-7', '05186594-5', '04785962-1', '04134504-2', '05000225-1']",
6598615,AMAT,2,"['04456800-1', '05437757-2', '05178739-1', '06367410-1', '05174856-2']",
6598559,AMAT,2,"['06537011-3', '06598559-1', '06326597-4']",
6596655,AMAT,19,"['05158644-1', '05260236-2', '06054379-4', '05178739-1', '06303523-8', '03986255-1', '06054379-3', '05308417-5', '06093966-5', '05968324-4', '06245690-4']",
6596653,AMAT,27,"['06596653-2', '05308417-5', '06200911-3', '04289842-1']",
6596576,AMAT,10,"['06596576-3', '06566183-5', '06534424-1']",
6596643,AMAT,14,"['06110530-5', '06218301-1', '05072288-2']",
6689418,AMAT,1,"['05292137-3', '05171412-2', '05540824-4', '06158384-3']",
6596343,AMAT,0,"['05948958-2', '05356722-2', '06090206-3', '06255222-2', '05812403-2', '06170492-4', '05812403-3']",
6596151,AMAT,3,"['06113771-2', '04361641-3']",
6596123,AMAT,3,"['06070551-5', '06596123-3', '05776193-1', '06143078-2', '04289842-1']",
6596085,AMAT,20,"['06299692-4', '06110530-5', '05879947-1', '05072288-2', '06063196-1']",
6593252,AMAT,0,"['06488984-2', '06440282-2', '05953630-4', '05267607-1']",
6593247,AMAT,38,"['05158644-1', '05356722-2', '05260236-2', '06593247-9', '06054379-4', '05812403-2', '06303523-8', '06593247-1', '05968324-4', '05814562-2', '06245690-4']",
6593244,AMAT,2,"['05851926-1', '06270634-2', '05081002-4', '06593244-5', '06127278-1']",
6700202,AMAT,1,"['06355571-5', '06355571-2', '05441568-2', '05792269-4', '06355571-3']",
6689252,AMAT,3,"['04940508-1', '06367412-5']",
6593241,AMAT,3,"['04104086-1', '05304398-2', '06593241-1']",
6592817,AMAT,5,"['05985033-2', '06026762-3', '06592817-2']",
6592707,AMAT,2,"['05540824-3', '05373734-1', '06080529-7', '06466881-2', '04003770-2', '05904778-2', '06592707-6']",
6592673,AMAT,2,"['05702530-2', '05702530-3']",
6592742,AMAT,9,"['06074546-1', '05761023-5']",
6592439,AMAT,4,"['06086460-4', '06592439-5', '04149640-1', '04953982-2', '06126382-1', '06299698-1', '06592439-6', '05761023-5']",
6592438,AMAT,8,"['05292399-2', '06132298-3', '05186597-2', '06220941-8', '06217426-2']",
6591850,AMAT,1,"['05948958-2', '06591850-1', '06300255-1']",
6589869,AMAT,8,"['06085688-1', '06368975-3', '06368975-1', '06025916-2']",
6689249,AMAT,1,"['05674321-1', '05801065-4', '05296094-1', '04808884-3', '05740009-3', '05702530-3', '06113731-8']",
6589888,AMAT,7,"['05356722-2', '05812403-2', '05812403-3']",
6589879,AMAT,7,"['06037265-1', '06527968-2', '05384301-2']",
6589890,AMAT,10,"['05685941-2', '05242860-2', '06207558-2']",
6589610,AMAT,16,"['06070551-5', '05292399-2', '05761023-5', '05308417-5', '06070551-2']",
6589715,AMAT,0,"['06238844-2', '06037265-1', '05885751-2', '06238844-1', '04782034-3']",
6589361,AMAT,3,"['05891350-7', '04201152-1', '05376223-1']",
6589352,AMAT,5,"['05108951-4', '06050446-3', '05985033-1', '04714536-4', '04872947-5', '06375748-2']",
6587194,AMAT,5,"['04555727-3', '05594556-2', '06369888-3', '06369888-4', '05966223-3']",
6689222,AMAT,0,"['05457849-2', '06481449-5', '06481449-4']",
6589407,AMAT,4,"['06162297-2', '05990453-1', '06228236-3', '05690795-1']",
6587193,AMAT,7,"['06122046-1', '05966223-3']",
6589023,AMAT,2,"['06589023-1', '06589023-2', '04541252-1']",
6586886,AMAT,18,"['04301324-1', '05421891-3', '05187454-5', '06140612-2', '06323132-3', '06586886-4', '06586886-9', '06153530-2', '05423918-3']",
6586343,AMAT,14,"['06066836-2', '04486511-1', '06063440-3']",
6585876,AMAT,6,"['05540824-4', '04987856-1', '05632873-1', '05604376-3']",
6585828,AMAT,0,"['06176668-1', '04919542-3']",
6585563,AMAT,5,"['05292399-2', '04953982-2', '04037111-4', '05761023-5']",
6583980,AMAT,3,"['05801915-2', '05292137-3', '04940508-1', '06310755-4', '06055150-5']",
6689221,AMAT,3,"['03954191-2', '05898179-1']",
6585850,AMAT,9,"['06585850-2', '06386963-1', '06585850-3']",
6583497,AMAT,7,"['05356722-2', '06171973-2', '05812403-2', '06255222-3']",
6583071,AMAT,25,"['05260236-2', '05178739-1', '05990000-3', '04782034-3', '05858457-4']",
6583065,AMAT,17,"['06583065-7', '04933743-2', '05786276-5', '06069086-1', '06583065-1', '06583065-6', '06074954-1']",
6583063,AMAT,0,"['06270634-2', '05081002-4', '06235643-4', '06235643-5']",
6583018,AMAT,1,"['05969366-4', '06583018-1']",
6582861,AMAT,12,"['06582861-1', '05023164-5']",
6582777,AMAT,37,"['06426127-2', '06042994-1', '06132814-2']",
6582578,AMAT,6,"['05632873-1', '05129994-5', '05604376-3']",
6582569,AMAT,18,"['06117245-2', '05329179-1', '05685960-1', '05622608-2', '05257359-3', '06099649-4']",
6582522,AMAT,9,"['04585223-1', '06582522-4', '06559039-4', '06066836-2', '05846332-5', '05863598-2', '04486511-1', '06479100-3']",
6582288,AMAT,0,"['06582288-1', '06582288-2']",
6582175,AMAT,0,"['06379095-3', '06379095-4', '05955858-2', '04604934-1', '05437757-1']",
6581612,AMAT,0,"['06143078-2', '06010966-1', '05451784-1', '04940508-1']",
6581275,AMAT,2,"['05605603-1', '05700327-2', '04940508-1']",
6580967,AMAT,14,"['05928389-1', '06519498-3']",
6580955,AMAT,5,"['05975740-2', '05975740-1']",
6580057,AMAT,0,"['06177350-1', '05361286-7', '06235163-4', '05622608-2', '06149776-3']",
6579806,AMAT,2,"['06423644-2', '06069086-1']",
6688838,AMAT,0,"['06688838-1', '05690795-1']",
6579811,AMAT,5,"['05756222-2', '05811356-2', '06200911-2', '05201990-3', '06200911-3']",
6579796,AMAT,5,"['06265318-2', '05174856-1', '05935877-1']",
6579783,AMAT,7,"['06177350-2', '06077404-2']",
6579730,AMAT,2,"['06009830-1', '05622608-2', '06207558-2']",
6579426,AMAT,4,"['05516403-2', '05178739-2']",
6577923,AMAT,4,"['04149640-1', '06176668-1']",
6576908,AMAT,2,"['04748407-3', '04169229-1', '06576908-3']",
6576568,AMAT,9,"['05667631-2', '06576568-9', '05354360-2', '06526824-3', '05990000-3', '06576568-5', '03986255-1', '05354360-3', '04782034-3']",
6576489,AMAT,22,"['04933743-2', '06576489-1']",
6688375,AMAT,3,"['04420107-2', '04149640-1', '04283631-1']",
6576567,AMAT,0,"['06488984-2', '06440282-2', '05953630-4', '05267607-1']",
6575825,AMAT,11,"['06132298-3', '05957751-3', '05186597-2', '05762544-1', '06217426-2']",
6575737,AMAT,2,"['05464982-2', '05738574-5', '04393663-1', '04872947-8']",
6575177,AMAT,8,"['04544311-1', '05358493-3', '05292399-2']",
6575622,AMAT,2,"['06353210-5', '06140612-2', '06076482-7', '04201152-1', '05376223-1']",
6573196,AMAT,15,"['05356722-2', '06171973-2', '05812403-2', '06255222-3']",
6573181,AMAT,3,"['06573181-3', '05827785-1', '05780360-3']",
6573150,AMAT,4,"['06573150-5', '06573150-4', '05811356-2', '06037235-2', '06274008-6']",
6688155,AMAT,0,"['06357770-5', '06499333-2']",
6573030,AMAT,91,"['06355571-2', '05441568-2', '05030590-2', '04937206-2', '05437757-1', '04782034-3', '04744056-3']",
6572814,AMAT,2,"['05292137-3', '06151203-10', '04940508-1', '06310755-4']",
6572708,AMAT,3,"['06143078-5', '04499691-1', '05558956-1', '05308417-5', '04585730-1']",
6572453,AMAT,9,"['05358493-3', '05984769-1', '05292399-2', '06146259-4', '05777245-1', '06299741-2', '06265026-1']",
6572446,AMAT,9,"['06220941-2', '04953982-2', '05186597-2', '05762544-1', '05921855-1']",
6571657,AMAT,3,"['05171412-2', '05540824-4', '05965046-1']",
6572010,AMAT,0,"['04581815-1', '05604376-3']",
6570155,AMAT,0,"['05393987-1', '05345085-1']",
6569775,AMAT,0,"['05540824-3', '06455431-2', '06085688-3', '05451784-1']",
6569257,AMAT,12,"['05356722-2', '04147655-2', '05812403-2', '05178739-1']",
6568896,AMAT,3,"['05401319-2', '05965046-1']",
6569349,AMAT,27,"['05292399-2', '05256599-2', '06265026-1']",
6568346,AMAT,1,"['05674321-1', '06074514-1', '05296094-1', '06273022-4', '06076482-7', '05737177-1']",
6566897,AMAT,28,"['05920073-1', '05638005-2']",
6566270,AMAT,6,"['06037265-1', '06383941-1', '06527968-2', '06322714-3', '05384301-2']",
6686601,AMAT,3,"['06559454-1', '06686601-3', '06686601-5', '06686601-4', '06686601-2']",
6566278,AMAT,16,"['05904170-1', '05812403-2', '06255222-3']",
6566272,AMAT,1,"['06566272-1', '06085688-3', '05451784-1', '06352049-15']",
6566259,AMAT,10,"['04479831-2', '06037257-5', '06037257-4', '05622608-2']",
6566258,AMAT,13,"['04933304-1', '05108951-4']",
6566199,AMAT,1,"['05820685-2', '06566199-1', '03983083-4']",
6565984,AMAT,7,"['06565984-2', '05923979-3', '06024393-6', '06565984-4']",
6563686,AMAT,3,"['06506291-1', '05948986-1', '06034000-2']",
6563124,AMAT,0,"['06563124-3', '03862419-1', '06538256-2']",
6565717,AMAT,1,"['06565717-1', '05178739-2']",
6562715,AMAT,9,"['06110530-5', '05072288-2']",
6686293,AMAT,4,"['06074514-1', '05296094-1', '06273022-4', '03883136-1']",
6562720,AMAT,20,"['06277194-1', '05198071-1', '05198071-2', '04880959-2']",
6562690,AMAT,28,"['05158644-1', '05260236-2', '06054379-4', '05178739-1', '06303523-8', '03986255-1', '06054379-3', '05308417-5', '06093966-5', '05968324-4', '06245690-4']",
6562189,AMAT,2,"['06015465-4', '06140612-2', '05891350-7']",
6562544,AMAT,9,"['05158644-1', '05851602-3', '05792269-4', '05968324-4']",
6561884,AMAT,4,"['04149640-1', '05549644-6', '04037111-4']",
6561873,AMAT,21,"['05292399-2', '06146259-4', '05256599-2', '06299741-2', '06265026-1']",
6561381,AMAT,2,"['06220941-7', '06016611-3', '05921855-1']",
6559942,AMAT,20,"['06153530-3', '06323647-3', '06080529-7', '05995235-1']",
6559454,AMAT,13,"['06559454-1', '06559454-4', '05030885-1', '04743767-5', '06559454-5', '05384465-1', '06559454-9', '06559454-2', '05262652-2', '05920076-3']",
6559074,AMAT,2,"['06559074-5', '05846332-5', '06559074-6', '05863598-2', '04486511-1', '06479100-3']",
6559061,AMAT,10,"['04479831-2', '06037257-4', '05257359-3']",
6559039,AMAT,10,"['06559039-4', '05846332-5', '06559039-7', '05863598-2', '04486511-1', '06479100-3', '06559039-6']",
6559052,AMAT,2,"['05748434-1', '06524969-2', '06468927-3']",
6559026,AMAT,23,"['05748434-1', '05671292-1', '06468927-3']",
6558564,AMAT,0,"['05451784-1', '06352049-15']",
6558471,AMAT,1,"['05358493-3', '06516816-3', '05777245-1', '06558471-2']",
6558509,AMAT,13,"['06558509-2', '06145673-2']",
6685803,AMAT,1,"['04256262-2', '06245299-3', '05148111-1', '06685803-4', '06685803-1']",
6558236,AMAT,1,"['06558236-2', '06132298-3', '06312319-1', '06558236-4']",
6557248,AMAT,7,"['05640606-3', '04714625-3', '04546650-1', '04953982-2', '04698834-1', '06557248-8', '04627288-3', '04940508-1']",
6556887,AMAT,6,"['06379095-3', '06379095-4', '06556887-6', '05955858-2', '03972504-3', '05437757-1']",
6556702,AMAT,12,"['05051598-5', '06556702-4', '06259106-1', '06262429-5']",
6555832,AMAT,7,"['03954191-2', '06179921-1', '04539217-1', '03903424-1', '05898179-1']",
6556294,AMAT,1,"['04555727-3', '05594556-2', '06369888-3', '06369888-4', '05966223-3']",
6685799,AMAT,2,"['06685799-2', '06323463-1']",
6555829,AMAT,4,"['04485339-1', '06023060-2', '05199917-2', '05155412-3', '03956635-1']",
6555825,AMAT,7,"['05939647-2', '06350097-2', '04690604-6']",
6555824,AMAT,1,"['04748407-3', '04169229-1']",
6555183,AMAT,5,"['04842683-6', '05837058-2', '05863598-2', '06214714-3']",
6555815,AMAT,10,"['04748407-3', '04169229-1']",
6554954,AMAT,3,"['06554954-2', '05936261-1']",
6555830,AMAT,4,"['05023671-2', '06011269-3', '06555830-4', '03956635-1']",
6685798,AMAT,1,"['04456800-1', '05178739-1', '05801386-1']",
6554907,AMAT,0,"['06149365-3', '06213704-3']",
6553932,AMAT,2,"['06553932-6', '06054379-4', '06413321-2', '05705921-1', '06553932-2', '06553932-3']",
6554003,AMAT,6,"['04413353-2', '04953982-2']",
6553280,AMAT,4,"['04175552-1', '04646261-1', '05214616-2', '06145673-2', '06553280-3']",
6551941,AMAT,10,"['05210466-3', '04933743-2', '06383941-1', '06551941-3']",
6551488,AMAT,8,"['04987856-1', '06258220-5', '05129994-5']",
6551929,AMAT,110,"['05201990-4', '03923559-1', '06551929-5', '06551929-3', '04714536-4', '05837058-2', '05709772-2']",
6551484,AMAT,3,"['04987856-1', '05604376-3']",
6551446,AMAT,30,"['06079356-2', '04882129-2', '05497401-1', '04872947-6', '05844195-4', '05423918-3']",
6685779,AMAT,0,"['04524719-2', '04928626-1', '05198071-2', '04880959-2']",
6551174,AMAT,4,"['05358493-3', '05957754-1']",
6548415,AMAT,1,"['06309977-1', '05770523-2']",
6548402,AMAT,5,"['06221174-4', '04842683-6', '05837058-2', '05780360-3', '04594769-1', '05863598-2', '06436820-4', '06214714-3']",
6548368,AMAT,17,"['05811356-2', '05709772-4']",
6548396,AMAT,34,"['06017144-2', '05477414-3']",
6547978,AMAT,6,"['05753044-6', '06153530-3', '05540824-3', '06008140-3', '05423918-3']",
6547977,AMAT,5,"['06080529-6', '05540824-3', '05856906-3', '05423918-3']",
6547934,AMAT,2,"['05685941-2', '05880923-1', '05321544-1', '05467220-1']",
6547641,AMAT,2,"['05326725-8', '05762544-1']",
6684523,AMAT,0,"['05577658-1', '05260563-1', '06309461-1']",
6545420,AMAT,9,"['05210466-3', '05065118-2', '05021121-1', '04411023-1', '05112776-1', '04613400-3', '05187454-2', '04872947-6', '04714536-4', '04785962-1', '04421996-2', '05308417-5']",
6545277,AMAT,1,"['06380546-2', '06545277-1']",
6545267,AMAT,1,"['05258212-1', '05147691-3', '06545267-1', '05309840-2']",
6545275,AMAT,6,"['06521891-2', '06545275-2', '06545275-3']",
6544429,AMAT,1,"['05965463-1', '06380096-1', '05296094-1', '05965035-3', '04872947-6', '05437757-1']",
6544896,AMAT,5,"['06008139-2', '06544896-2', '05540800-1']",
6544399,AMAT,3,"['06113771-2', '04361641-3']",
6544033,AMAT,0,"['05743581-1', '05198071-1', '06342453-3', '06315833-1']",
6685422,AMAT,6,"['06283701-2', '05838121-4']",
6541401,AMAT,31,"['05604649-1', '06303480-2']",
6541384,AMAT,17,"['04149640-1', '06074546-1', '05761023-5', '06299741-2']",
6541380,AMAT,3,"['06265318-2', '05174856-1']",
